"Code";"Code barres";"Désignation";"Désignation 2";"Famille";"Image";"Désactiver";"Nº unités";"Unités";"Dern.prix achat";"Prix 1";"Prix 2";"Prix 3";"Prix 4";"Remise";"Nº TVA";"TVA";"Nº TVA achat";"TVA achat";"Stock minimum";"Stock";"Dt.entrée";"Dt.sortie";"Dt.modification";"Flg Obs.unica";"Flg.preço";"Flg.qtd";"Section 1";"Section 2";"Nº ingrédients";"Nº exemption";"Nº étiquette";"Qté.étiquettes";"Nº balance";"Nº emballage";"Tare fix";"Pourc.givrage";"Poids unitaire";"Code lot";"Durée 1";"Durée 2";"Qté.unité";"Qté.base";"Unit.base";"Qté.minimum";"Qté.maximum";"Qté.défaut";"Btn.font";"Btn.palette";"Btn.couleur";"Nº nutriments";"Flg.assoc.totaliser";"Flg.menu.totaliser"
"05032";"";"Nordique Chèvre ou Saumon";"";"05";"";"0";"2";"un";"0,00";"3,90";"0,00";"0,00";"0,00";"0,00";"2";"10,00";"0";"0,00";"0,00";"-48,00";"0000-00-00";"2018-04-04";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"05033";"";"Sandwich Jambon Beurre Emmental";"";"05";"";"0";"2";"un";"0,00";"2,80";"0,00";"0,00";"0,00";"0,00";"2";"10,00";"0";"0,00";"0,00";"-104,00";"0000-00-00";"2018-04-04";"2018-03-17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"05034";"";"SANDWICH JAMB0N DE PAYS";"";"05";"";"0";"2";"un";"0,00";"2,80";"0,00";"0,00";"0,00";"0,00";"2";"10,00";"0";"0,00";"0,00";"-17,00";"0000-00-00";"2018-04-04";"2018-03-19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-2494878";"0";"0";"0"
"05035";"";"SANDWICH SAUCISSON BEURRE";"";"05";"";"0";"2";"un";"0,00";"2,50";"0,00";"0,00";"0,00";"0,00";"2";"10,00";"0";"0,00";"0,00";"-12,00";"0000-00-00";"2018-04-04";"2018-03-19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-2494873";"0";"0";"0"
"06001";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06002";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06003";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06004";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06005";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06006";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06007";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06008";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06009";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06010";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06011";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06012";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06013";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06014";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06015";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06016";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06017";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06018";"";"";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06019";"";"Tariquet 1ère Grives";"";"06";"";"0";"2";"un";"0,00";"10,50";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"-1,00";"0000-00-00";"2018-04-02";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06020";"";"Blanc Tariquet Sec";"";"06";"";"0";"2";"un";"0,00";"6,60";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-4,00";"0000-00-00";"2018-03-25";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06021";"";"Blanc Bergerac";"";"06";"";"0";"2";"un";"0,00";"5,95";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-5,00";"0000-00-00";"2018-04-02";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06022";"";"Cidre Doux/Brut";"";"06";"";"0";"2";"un";"0,00";"3,90";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-15,00";"0000-00-00";"2018-04-02";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06023";"";"Buzet Rouge";"";"06";"";"0";"2";"un";"0,00";"6,60";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-10,00";"0000-00-00";"2018-04-02";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06024";"";"Buzet Rosé";"";"06";"";"0";"2";"un";"0,00";"6,60";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-5,00";"0000-00-00";"2018-04-02";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06025";"";"1/2 champagne rosé";"";"06";"";"0";"2";"un";"0,00";"14,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06026";"";"Champagne brut";"";"06";"";"0";"2";"un";"0,00";"20,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06027";"";"1/2 Champagne";"";"06";"";"0";"2";"un";"0,00";"12,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06028";"";"Champagne bricou";"";"06";"";"0";"2";"un";"0,00";"26,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"06029";"";"#Divers Cave";"";"06";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"07001";"";"Confiture";"";"07";"";"0";"2";"un";"0,00";"5,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-3,00";"0000-00-00";"2018-03-31";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"07002";"";"Chips";"";"07";"";"0";"2";"un";"0,00";"2,40";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-45,00";"0000-00-00";"2018-04-04";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"07003";"";"Levure";"";"07";"";"0";"2";"un";"0,00";"0,55";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-8,00";"0000-00-00";"2018-03-30";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"07004";"";"Bougie Musicale";"";"";"";"0";"2";"un";"0,00";"4,50";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"07005";"";"Feu DŽArtifice";"";"07";"";"0";"2";"un";"0,00";"1,50";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"07006";"";"#Divers Revente Epicerie";"";"07";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-4,00";"0000-00-00";"2018-04-02";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"07007";"";"Bougie Musicale";"";"07";"";"0";"2";"un";"0,00";"4,50";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-2,00";"0000-00-00";"2018-03-31";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"07008";"";"socle BOUGIE ± chiffre";"";"07";"";"0";"2";"un";"0,00";"1,50";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"-3,00";"0000-00-00";"2018-03-31";"2018-03-17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-1118482";"0";"0";"0"
"09001";"";"Ballotin fleur 240g";"";"09";"";"0";"2";"un";"0,00";"14,90";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-12,00";"0000-00-00";"2018-03-31";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"09002";"";"Ballotin Noel 250g";"";"09";"";"0";"2";"un";"0,00";"16,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"09003";"";"Ballotin Noel 350g";"";"09";"";"0";"2";"un";"0,00";"22,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"09004";"";"Ballotin Lapin";"";"09";"";"0";"2";"un";"0,00";"2,95";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-29,00";"0000-00-00";"2018-04-04";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"09005";"";"Sucette Chocolat";"";"09";"";"0";"2";"un";"0,00";"2,50";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-66,00";"0000-00-00";"2018-04-04";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"09006";"";"Poche LAPINOU";"";"09";"";"0";"2";"un";"0,00";"4,90";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-6,00";"0000-00-00";"2018-03-25";"2018-03-18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"09007";"";"Sachet Friture 250g";"";"09";"";"0";"2";"un";"0,00";"11,90";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-31,00";"0000-00-00";"2018-04-02";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"09008";"";"#Divers Chocolat";"";"09";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1";"20,00";"0";"0,00";"0,00";"-252,00";"0000-00-00";"2018-04-02";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"09009";"";"PETIT OEUF CHOCOLAT";"";"09";"";"0";"2";"un";"0,00";"0,20";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"-352,00";"0000-00-00";"2018-04-04";"2018-03-18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"10001";"";"Coquette 150g";"";"10";"";"0";"2";"un";"0,00";"3,50";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"10002";"";"Roi 250g";"";"10";"";"0";"2";"un";"0,00";"6,90";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"10003";"";"Roi 350g";"";"10";"";"0";"2";"un";"0,00";"9,90";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"10004";"";"Roi 500g";"";"10";"";"0";"2";"un";"0,00";"13,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"10005";"";"Petite Galette";"";"10";"";"0";"2";"un";"0,00";"9,40";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"10006";"";"Moyenne Galette";"";"10";"";"0";"2";"un";"0,00";"14,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"10007";"";"Grande Galette";"";"10";"";"0";"2";"un";"0,00";"18,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"10008";"";"#Divers Rois";"";"10";"";"0";"2";"un";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"0,00";"0000-00-00";"0000-00-00";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"11001";"";"Entremet 16€";"";"11";"";"0";"2";"un";"0,00";"16,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"-15,00";"0000-00-00";"2018-04-02";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"11002";"";"Entremet 19€";"";"11";"";"0";"2";"un";"0,00";"19,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"-20,00";"0000-00-00";"2018-04-02";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"11003";"";"Entremet 22€";"";"11";"";"0";"2";"un";"0,00";"22,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"-13,00";"0000-00-00";"2018-03-25";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
"11004";"";"Tarte 07€";"";"11";"";"0";"2";"un";"0,00";"7,00";"0,00";"0,00";"0,00";"0,00";"3";"5,50";"0";"0,00";"0,00";"-11,00";"0000-00-00";"2018-04-01";"2018-03-16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,00";"0,00";"0,00";"";"0";"0";"0,00";"0,00";"";"0,00";"0,00";"0,00";"1016016";"9";"-3346930";"0";"0";"0"
